"cow_abb","cow_code","year","cow_name","cy_case_id","diprel_jan1","diprel_dec31","diprel_midyr","num_dip_change","dip_change_date","dip_change_date2","full_relations","num_dip_dispute","dip_dispute_date1","dip_dispute_date2","num_amb_exit","num_amb_enter","amb_jan1","amb_jan_enter_date","amb_jan_exit_date","amb_jan_career","amb_midyr","amb_midyr_enter_date","amb_midyr_exit_date","amb_midyr_career","amb_midyr_tenure","amb_dec31","amb_dec_enter_date","amb_dec_exit_date","amb_dec_career","vacancy","vacancy_code","vacancy_code2","before_first_amb","vac1_dispute_during","vac2_dispute_during","vac1_last_dispute_before","vac2_last_dispute_before","vac1_onset","vac2_onset","vac1_end","vac2_end","vac1_end_diprel_during","vac2_end_diprel_during","vac1_dispute_to_onset","vac2_dispute_to_onset","vac1_duration","vac2_duration","ineligible","foreign_amb_appt","foreign_amb_endyr_cda","foreign_amb_endyr_tenure_withNA","foreign_amb_endyr_status","foreign_amb_endyr_tenure","gdp_const","population","govt_exp","polity","mil_const","econ_const","econ_smooth","ideal_diff","ideal_diff_imp","import_from_US","export_to_US","import_from_US_const","export_to_US_const","ally","capabilities","capratio","gatt_join","wto_join","gatt_member","wto_member","gatt_or_wto_member","fta","start_mid_US","mid_start_count","sotu_mention","visit","pop_imputed","gdp_imputed","polity_imputed","imp_imputed","exp_imputed","idealdiff_imputed","mil_imputed","econ_imputed","govtexp_imputed","turnover","logimp","logexp","logimp_imputed","logexp_imputed","loggdp","logpop","loggdp_imputed","logpop_imputed","logmil","logecon","logmil_imputed","logecon_imputed","lag3num_amb_enter","lag3enter","jan_sideacc","lag3jan_sideacc","lag3dec_car","lag3midyr_car","lag3ineligible","lag1famb_appt","lag1famb_tenure","lag1famb_status","lag4famb_appt","lag4famb_tenure","lag4famb_status","lag4vac","lag5vac","lag6vac","totalvac","lag1vac","lag2vac","lag3vac","recentvac","totalvac2","totalvac3","recentvac2","recentvac3","lag1logimp","lag1logimp_imputed","lag2logimp","lag2logimp_imputed","lag3logimp","lag3logimp_imputed","lag4logimp","lag4logimp_imputed","lag5logimp","lag5logimp_imputed","lag6logimp","lag6logimp_imputed","lead1logimp","lead1logimp_imputed","lead1startmid","lag1startmid","lag2startmid","lag3startmid","lag4startmid","lag5startmid","lag6startmid","lag1logexp","lag1logexp_imputed","lag4logexp","lag4logexp_imputed","lag1logmil","lag1logmil_imputed","lag4logmil","lag4logmil_imputed","lag1logecon","lag1logecon_imputed","lag4logecon","lag4logecon_imputed","lag1loggdp","lag1loggdp_imputed","lag4loggdp","lag4loggdp_imputed","lag1logpop","lag1logpop_imputed","lag4logpop","lag4logpop_imputed","lag1govtexp","lag1govtexp_imputed","lag4govtexp","lag4govtexp_imputed","lag1idealdiff","lag1idealdiff_imputed","lag4idealdiff","lag4idealdiff_imputed","lag1polity","lag1polity_imputed","lag4polity","lag4polity_imputed","lag1cap","lag4cap","lag1capratio","lag4capratio","lag1ally","lag4ally","lag1fta","lag4fta","lag1gattwto","lag4gattwto","lag4visit","lag4sotu","lag1deltapolity","lag4deltapolity","lag1deltapolity_imputed","lag4deltapolity_imputed","prior_car","recent_car","prior_pol","recent_pol","lag3enter_car","lag3enter_pol"
"COS",94,1980,"Costa Rica","COS_1980",1,1,NA,0,NA,NA,1,0,NA,NA,1,1,"Marvin Weissman","1977-06-28","1980-03-22",0,NA,NA,NA,NA,NA,"Francis J. McNeil","1980-07-08","1983-06-27",1,0.298630136986301,"COS1980",NA,0,0,NA,NA,NA,"1980-03-22",NA,"1980-07-08",NA,0,NA,NA,NA,108,NA,0,0,0,2,0,2,13090649456.9887,2389977,18.2205259065482,10,0,40214960,40214960,2.038,NA,503.77899,405.20001,1285.22230016666,1033.73125758927,1,0.0002029,0.00152425053299939,0,0,0,0,0,0,0,0,0,0,2389977,13090649456.9887,10,1285.22230016666,1033.73125758927,2.038,0,40214960,18.2205259065482,1,7.15946475157461,6.94189701748028,7.15946475157461,6.94189701748028,23.2951640303807,14.6867943004304,23.2951640303807,14.6867943004304,0,17.5097496485324,0,17.5097496485324,1,1,0,0,0,NA,0,0,1,0,0,2,0,0,0.208219178082192,0.893150684931507,1.1013698630137,0,0,0.427397260273973,0.427397260273973,1.21301557515481,1.33597879784174,0.182668418089698,0.0780719814301177,7.07492596306505,7.07492596306505,7.0232985088067,7.0232985088067,6.99809384432336,6.99809384432336,6.80096901549224,6.80096901549224,6.75153984505637,6.75153984505637,6.89292260076752,6.89292260076752,6.83846262040094,6.83846262040094,0,0,0,0,0,0,0,7.10162576889264,7.10162576889264,6.8392328066448,6.8392328066448,0,0,0,0,17.7100821087224,17.7100821087224,17.2679713285668,17.2679713285668,23.287673202786,23.287673202786,23.0933709757726,23.0933709757726,14.6598600762593,14.6598600762593,14.5803628618618,14.5803628618618,18.0520694061125,18.0520694061125,15.9917970941593,15.9917970941593,2.052,2.052,1.242,1.242,10,10,10,10,0.0001988,0.0001764,0.00144880957846783,0.00123821884605584,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
"COS",94,1981,"Costa Rica","COS_1981",1,1,NA,0,NA,NA,1,0,NA,NA,0,0,"Francis J. McNeil","1980-07-08","1983-06-27",1,NA,NA,NA,NA,NA,"Francis J. McNeil","1980-07-08","1983-06-27",1,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3,0,3,12794584062.6486,2455588,15.7374343442829,10,71349,35073635,35073635,2.445,NA,402.69299,426.39999,932.053573981589,986.924641090012,1,0.0002003,0.00145137039653642,0,0,0,0,0,0,0,0,1,0,2455588,12794584062.6486,10,932.053573981589,986.924641090012,2.445,71349,35073635,15.7374343442829,0,6.83846262040094,6.89560642063845,6.83846262040094,6.89560642063845,23.2722877982258,14.7138768017342,23.2722877982258,14.7138768017342,11.175352622905,17.3729602950997,11.175352622905,17.3729602950997,0,0,0,0,0,NA,0,0,2,0,0,3,0,0.427397260273973,0,0.208219178082192,0.635616438356165,0.298630136986301,0,0,0.298630136986301,0.404008256708576,0.256794289195589,0.0891799587164569,0.0266318232879282,7.15946475157461,7.15946475157461,7.07492596306505,7.07492596306505,7.0232985088067,7.0232985088067,6.99809384432336,6.99809384432336,6.80096901549224,6.80096901549224,6.75153984505637,6.75153984505637,6.53425161719975,6.53425161719975,0,0,0,0,0,0,0,6.94189701748028,6.94189701748028,6.95212476415568,6.95212476415568,0,0,16.5777797161927,16.5777797161927,17.5097496485324,17.5097496485324,17.4154599683515,17.4154599683515,23.2951640303807,23.2951640303807,23.1786719064075,23.1786719064075,14.6867943004304,14.6867943004304,14.6065169395391,14.6065169395391,18.2205259065482,18.2205259065482,15.9817250582348,15.9817250582348,2.038,2.038,1.424,1.424,10,10,10,10,0.0002029,0.0001928,0.00152425053299939,0.00135942757381664,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
"COS",94,1982,"Costa Rica","COS_1982",1,1,NA,0,NA,NA,1,0,NA,NA,0,0,"Francis J. McNeil","1980-07-08","1983-06-27",1,NA,NA,NA,NA,NA,"Francis J. McNeil","1980-07-08","1983-06-27",1,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,11862425832.0726,2523354,14.5550336360716,10,99067,111508766,111508766,2.33,NA,318.19101,420.5,687.318465819291,908.314206856479,1,0.0002038,0.00157266556009041,0,0,0,0,0,0,0,0,0,1,2523354,11862425832.0726,10,687.318465819291,908.314206856479,2.33,99067,111508766,14.5550336360716,0,6.53425161719975,6.81269069655843,6.53425161719975,6.81269069655843,23.1966417485613,14.7410995269366,23.1966417485613,14.7410995269366,11.5035617620173,18.5296137735761,11.5035617620173,18.5296137735761,0,0,0,0,0,NA,0,0,3,0,1,0,0,0,0.427397260273973,0,0.427397260273973,0,0.298630136986301,0,0.298630136986301,0.182668418089698,0.0780719814301177,0.0891799587164569,0.0266318232879282,6.83846262040094,6.83846262040094,7.15946475157461,7.15946475157461,7.07492596306505,7.07492596306505,7.0232985088067,7.0232985088067,6.99809384432336,6.99809384432336,6.80096901549224,6.80096901549224,6.65157314358525,6.65157314358525,0,0,0,0,0,0,0,6.89560642063845,6.89560642063845,6.90628336291164,6.90628336291164,11.175352622905,11.175352622905,0,0,17.3729602950997,17.3729602950997,17.0981301632473,17.0981301632473,23.2722877982258,23.2722877982258,23.2394629786082,23.2394629786082,14.7138768017342,14.7138768017342,14.6330614755555,14.6330614755555,15.7374343442829,15.7374343442829,16.7868347048052,16.7868347048052,2.445,2.445,1.745,1.745,10,10,10,10,0.0002003,0.0001947,0.00145137039653642,0.0013939562296312,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
"COS",94,1983,"Costa Rica","COS_1983",1,1,NA,0,NA,NA,1,0,NA,NA,1,1,"Francis J. McNeil","1980-07-08","1983-06-27",1,NA,NA,NA,NA,NA,"Curtin Winsor Jr.","1983-07-14","1985-02-18",0,0.0493150684931507,"COS1983",NA,0,0,NA,NA,NA,"1983-06-27",NA,"1983-07-14",NA,0,NA,NA,NA,17,NA,0,0,0,1,0,1,12202046217.9724,2593020,15.1005304916714,10,253758,441681642,441681642,2.317,1.7404758,374.26199,452.79999,773.000982977161,935.213424590749,1,0.0002096,0.00157662858737539,0,0,0,0,0,0,0,0,0,0,2593020,12202046217.9724,10,773.000982977161,935.213424590749,2.317,253758,441681642,15.1005304916714,1,6.65157314358525,6.84184346821066,6.65157314358525,6.84184346821066,23.2248694974064,14.7683337775647,23.2248694974064,14.7683337775647,12.4441402766895,19.9060999158208,12.4441402766895,19.9060999158208,1,1,0,0,1,NA,0,1,0,0,0,1,0,0,0,0.427397260273973,0.427397260273973,0,0,0.298630136986301,0.298630136986301,0.182668418089698,0.0780719814301177,0.0891799587164569,0.0266318232879282,6.53425161719975,6.53425161719975,6.83846262040094,6.83846262040094,7.15946475157461,7.15946475157461,7.07492596306505,7.07492596306505,7.0232985088067,7.0232985088067,6.99809384432336,6.99809384432336,6.67187588483892,6.67187588483892,0,0,0,0,0,0,0,6.81269069655843,6.81269069655843,7.10162576889264,7.10162576889264,11.5035617620173,11.5035617620173,0,0,18.5296137735761,18.5296137735761,17.7100821087224,17.7100821087224,23.1966417485613,23.1966417485613,23.287673202786,23.287673202786,14.7410995269366,14.7410995269366,14.6598600762593,14.6598600762593,14.5550336360716,14.5550336360716,18.0520694061125,18.0520694061125,2.33,2.33,2.052,2.052,10,10,10,10,0.0002038,0.0001988,0.00157266556009041,0.00144880957846783,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
"COS",94,1984,"Costa Rica","COS_1984",1,1,NA,0,NA,NA,1,0,NA,NA,0,0,"Curtin Winsor Jr.","1983-07-14","1985-02-18",0,NA,NA,NA,NA,NA,"Curtin Winsor Jr.","1983-07-14","1985-02-18",0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,13181151573.4071,2664223,15.6447206904569,10,267028,338438196,338438196,2.642,1.8062385,395.78699,543.59998,788.875931851866,1083.49428256132,1,0.0002174,0.00160331578093426,0,0,0,0,0,0,0,0,0,0,2664223,13181151573.4071,10,788.875931851866,1083.49428256132,2.642,267028,338438196,15.6447206904569,0,6.67187588483892,6.98886905829482,6.67187588483892,6.98886905829482,23.3020537349966,14.7954230158477,23.3020537349966,14.7954230158477,12.4951125457165,19.6398520546219,12.4951125457165,19.6398520546219,0,0,0,0,1,NA,0,0,1,0,0,2,0,0.298630136986301,0,0,0.298630136986301,0.0493150684931507,0,0,0.0493150684931507,0.0891799587164569,0.0266318232879282,0.00243197598048414,0.000119933062051273,6.65157314358525,6.65157314358525,6.53425161719975,6.53425161719975,6.83846262040094,6.83846262040094,7.15946475157461,7.15946475157461,7.07492596306505,7.07492596306505,7.0232985088067,7.0232985088067,6.59722084737448,6.59722084737448,0,0,0,0,0,0,0,6.84184346821066,6.84184346821066,6.94189701748028,6.94189701748028,12.4441402766895,12.4441402766895,0,0,19.9060999158208,19.9060999158208,17.5097496485324,17.5097496485324,23.2248694974064,23.2248694974064,23.2951640303807,23.2951640303807,14.7683337775647,14.7683337775647,14.6867943004304,14.6867943004304,15.1005304916714,15.1005304916714,18.2205259065482,18.2205259065482,2.317,2.317,2.038,2.038,10,10,10,10,0.0002096,0.0002029,0.00157662858737539,0.00152425053299939,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"COS",94,1985,"Costa Rica","COS_1985",1,1,NA,0,NA,NA,1,0,NA,NA,1,1,"Curtin Winsor Jr.","1983-07-14","1985-02-18",0,NA,NA,NA,NA,NA,"Lewis Arthur Tambs","1985-08-01","1987-01-01",0,0.452054794520548,"COS1985",NA,0,0,NA,NA,NA,"1985-02-18",NA,"1985-08-01",NA,0,NA,NA,NA,164,NA,0,1,0,0,0,0,13276266991.1122,2736712,15.7513295789507,10,21657899,424424618,424424618,2.365,1.5564203,380.23401,570.09998,732.055083712198,1097.59931412559,1,0.0002258,0.0016443990660862,0,0,0,0,0,0,0,0,0,0,2736712,13276266991.1122,10,732.055083712198,1097.59931412559,2.365,21657899,424424618,15.7513295789507,1,6.59722084737448,7.00179129659155,6.59722084737448,7.00179129659155,23.3092438414118,14.8222677577877,23.3092438414118,14.8222677577877,16.8908808419283,19.8662449719755,16.8908808419283,19.8662449719755,0,0,0,0,1,NA,0,1,0,0,0,3,0,0,0.298630136986301,0,0.298630136986301,0,0.0493150684931507,0,0.0493150684931507,0.0891799587164569,0.0266318232879282,0.00243197598048414,0.000119933062051273,6.67187588483892,6.67187588483892,6.65157314358525,6.65157314358525,6.53425161719975,6.53425161719975,6.83846262040094,6.83846262040094,7.15946475157461,7.15946475157461,7.07492596306505,7.07492596306505,6.64854696384534,6.64854696384534,0,0,0,0,0,0,0,6.98886905829482,6.98886905829482,6.89560642063845,6.89560642063845,12.4951125457165,12.4951125457165,11.175352622905,11.175352622905,19.6398520546219,19.6398520546219,17.3729602950997,17.3729602950997,23.3020537349966,23.3020537349966,23.2722877982258,23.2722877982258,14.7954230158477,14.7954230158477,14.7138768017342,14.7138768017342,15.6447206904569,15.6447206904569,15.7374343442829,15.7374343442829,2.642,2.642,2.445,2.445,10,10,10,10,0.0002174,0.0002003,0.00160331578093426,0.00145137039653642,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
"COS",94,1986,"Costa Rica","COS_1986",1,1,NA,0,NA,NA,1,0,NA,NA,0,0,"Lewis Arthur Tambs","1985-08-01","1987-01-01",0,NA,NA,NA,NA,NA,"Lewis Arthur Tambs","1985-08-01","1987-01-01",0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,0,1,14011274434.3481,2810242,15.3909107536602,10,401659,306856339,306856339,2.251,1.2743012,409.586,720.40002,770.662257370619,1355.47871661394,1,0.0002343,0.00173186987987786,0,0,0,0,0,0,0,0,0,0,2810242,14011274434.3481,10,770.662257370619,1355.47871661394,2.251,401659,306856339,15.3909107536602,0,6.64854696384534,7.21264744204884,6.64854696384534,7.21264744204884,23.3631281592073,14.8487811585982,23.3631281592073,14.8487811585982,12.9033612385907,19.541890248147,12.9033612385907,19.541890248147,1,1,0,0,0,NA,0,1,0,0,1,0,0,0,0,0.298630136986301,0.298630136986301,0.452054794520548,0,0.0493150684931507,0.501369863013699,0.0891799587164569,0.0266318232879282,0.251371739538375,0.12603021461787,6.59722084737448,6.59722084737448,6.67187588483892,6.67187588483892,6.65157314358525,6.65157314358525,6.53425161719975,6.53425161719975,6.83846262040094,6.83846262040094,7.15946475157461,7.15946475157461,6.85340994607013,6.85340994607013,0,0,0,0,0,0,0,7.00179129659155,7.00179129659155,6.81269069655843,6.81269069655843,16.8908808419283,16.8908808419283,11.5035617620173,11.5035617620173,19.8662449719755,19.8662449719755,18.5296137735761,18.5296137735761,23.3092438414118,23.3092438414118,23.1966417485613,23.1966417485613,14.8222677577877,14.8222677577877,14.7410995269366,14.7410995269366,15.7513295789507,15.7513295789507,14.5550336360716,14.5550336360716,2.365,2.365,2.33,2.33,10,10,10,10,0.0002258,0.0002038,0.0016443990660862,0.00157266556009041,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
"COS",94,1987,"Costa Rica","COS_1987",1,1,NA,0,NA,NA,1,0,NA,NA,1,1,"Lewis Arthur Tambs","1985-08-01","1987-01-01",0,NA,NA,NA,NA,NA,"Deane Roesch Hinton","1987-11-17","1990-01-04",1,0.879452054794521,"COS1987",NA,0,0,NA,NA,NA,"1987-01-01",NA,"1987-11-17",NA,0,NA,NA,NA,320,NA,0,0,0,0,0,0,14678846267.599,2884851,14.9900855224729,10,381828,334307758,334307758,2.476,1.241131,512.79999,750,946.104983499947,1383.73391470807,1,0.0002371,0.00176901221819658,0,0,0,0,0,0,0,0,0,0,2884851,14678846267.599,10,946.104983499947,1383.73391470807,2.476,381828,334307758,14.9900855224729,1,6.85340994607013,7.2332632808198,6.85340994607013,7.2332632808198,23.4096732649188,14.8749838101435,23.4096732649188,14.8749838101435,12.8527281433872,19.6275725608129,12.8527281433872,19.6275725608129,0,0,0,0,0,NA,0,1,1,0,0,1,0,0.0493150684931507,0,0,0.0493150684931507,0,0.452054794520548,0,0.452054794520548,0.00243197598048414,0.000119933062051273,0.204353537249015,0.0923789962906506,6.64854696384534,6.64854696384534,6.59722084737448,6.59722084737448,6.67187588483892,6.67187588483892,6.65157314358525,6.65157314358525,6.53425161719975,6.53425161719975,6.83846262040094,6.83846262040094,6.89149347382028,6.89149347382028,0,0,0,0,0,0,0,7.21264744204884,7.21264744204884,6.84184346821066,6.84184346821066,12.9033612385907,12.9033612385907,12.4441402766895,12.4441402766895,19.541890248147,19.541890248147,19.9060999158208,19.9060999158208,23.3631281592073,23.3631281592073,23.2248694974064,23.2248694974064,14.8487811585982,14.8487811585982,14.7683337775647,14.7683337775647,15.3909107536602,15.3909107536602,15.1005304916714,15.1005304916714,2.251,2.251,2.317,2.317,10,10,10,10,0.0002343,0.0002096,0.00173186987987786,0.00157662858737539,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"COS",94,1988,"Costa Rica","COS_1988",1,1,NA,0,NA,NA,1,0,NA,NA,0,0,"Deane Roesch Hinton","1987-11-17","1990-01-04",1,NA,NA,NA,NA,NA,"Deane Roesch Hinton","1987-11-17","1990-01-04",1,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,15182645905.1723,2960929,15.6199355640774,10,393074,215417222,215417222,2.52,1.412053,549.05298,860.70001,982.869704167025,1540.7547085989,1,0.0002385,0.00177363244386472,0,0,0,0,0,0,0,0,0,0,2960929,15182645905.1723,10,982.869704167025,1540.7547085989,2.52,393074,215417222,15.6199355640774,0,6.89149347382028,7.34067646792817,6.89149347382028,7.34067646792817,23.4434188957786,14.9010136284106,23.4434188957786,14.9010136284106,12.8817557123385,19.1880872777073,12.8817557123385,19.1880872777073,1,1,0,0,0,NA,0,0,0,0,1,0,0,0,0.0493150684931507,0,0.0493150684931507,0.879452054794521,0,0.452054794520548,1.33150684931507,0.00243197598048414,0.000119933062051273,1.77291048977294,2.36064246035521,6.85340994607013,6.85340994607013,6.64854696384534,6.64854696384534,6.59722084737448,6.59722084737448,6.67187588483892,6.67187588483892,6.65157314358525,6.65157314358525,6.53425161719975,6.53425161719975,7.10348350950298,7.10348350950298,0,0,0,0,0,0,0,7.2332632808198,7.2332632808198,6.98886905829482,6.98886905829482,12.8527281433872,12.8527281433872,12.4951125457165,12.4951125457165,19.6275725608129,19.6275725608129,19.6398520546219,19.6398520546219,23.4096732649188,23.4096732649188,23.3020537349966,23.3020537349966,14.8749838101435,14.8749838101435,14.7954230158477,14.7954230158477,14.9900855224729,14.9900855224729,15.6447206904569,15.6447206904569,2.476,2.476,2.642,2.642,10,10,10,10,0.0002371,0.0002174,0.00176901221819658,0.00160331578093426,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
"COS",94,1989,"Costa Rica","COS_1989",1,1,NA,0,NA,NA,1,0,NA,NA,0,0,"Deane Roesch Hinton","1987-11-17","1990-01-04",1,NA,NA,NA,NA,NA,"Deane Roesch Hinton","1987-11-17","1990-01-04",1,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,1,16042890909.8088,3039013,16.9714684322324,10,355680,210131343,210131343,2.775,1.991664,706.92462,1057.298,1215.19633537232,1817.48466335277,1,0.0002523,0.00170198125999231,0,0,0,0,0,0,0,0,0,1,3039013,16042890909.8088,10,1215.19633537232,1817.48466335277,2.775,355680,210131343,16.9714684322324,0,7.10348350950298,7.5057588307114,7.10348350950298,7.5057588307114,23.4985316544299,14.9270433496127,23.4985316544299,14.9270433496127,12.78178954071,19.1632433407899,12.78178954071,19.1632433407899,0,0,0,0,0,NA,0,1,0,0,1,0,0,0.452054794520548,0,0.0493150684931507,0.501369863013699,0,0.879452054794521,0,0.879452054794521,0.251371739538375,0.12603021461787,0.773435916682305,0.680199806178137,6.89149347382028,6.89149347382028,6.85340994607013,6.85340994607013,6.64854696384534,6.64854696384534,6.59722084737448,6.59722084737448,6.67187588483892,6.67187588483892,6.65157314358525,6.65157314358525,7.21916558434828,7.21916558434828,0,0,0,0,0,0,0,7.34067646792817,7.34067646792817,7.00179129659155,7.00179129659155,12.8817557123385,12.8817557123385,16.8908808419283,16.8908808419283,19.1880872777073,19.1880872777073,19.8662449719755,19.8662449719755,23.4434188957786,23.4434188957786,23.3092438414118,23.3092438414118,14.9010136284106,14.9010136284106,14.8222677577877,14.8222677577877,15.6199355640774,15.6199355640774,15.7513295789507,15.7513295789507,2.52,2.52,2.365,2.365,10,10,10,10,0.0002385,0.0002258,0.00177363244386472,0.0016443990660862,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
"COS",94,1990,"Costa Rica","COS_1990",1,1,NA,0,NA,NA,1,0,NA,NA,1,0,"Deane Roesch Hinton","1987-11-17","1990-01-04",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.991780821917808,"COS1990",NA,0,0,NA,NA,NA,"1990-01-04",NA,"1991-08-27",NA,0,NA,NA,NA,600,NA,0,1,0,0,0,0,16612904989.3793,3119433,18.1598510771488,10,361524,158387343,158387343,2.747,1.9578228,822.54181,1105,1364.34931642445,1832.86244701533,1,0.0002474,0.00175049068928578,1,0,1,0,1,0,0,0,0,0,3119433,16612904989.3793,10,1364.34931642445,1832.86244701533,2.747,361524,158387343,18.1598510771488,1,7.21916558434828,7.51417964837624,7.21916558434828,7.51417964837624,23.5334456392818,14.9531618125014,23.5334456392818,14.9531618125014,12.798086474483,18.8805541351626,12.798086474483,18.8805541351626,1,1,0,0,1,NA,0,0,1,0,1,1,0,0,0.452054794520548,0,0.452054794520548,0,0,0.879452054794521,0.879452054794521,0.204353537249015,0.0923789962906506,0.773435916682305,0.680199806178137,7.10348350950298,7.10348350950298,6.89149347382028,6.89149347382028,6.85340994607013,6.85340994607013,6.64854696384534,6.64854696384534,6.59722084737448,6.59722084737448,6.67187588483892,6.67187588483892,7.16107883743604,7.16107883743604,0,0,0,0,0,0,0,7.5057588307114,7.5057588307114,7.21264744204884,7.21264744204884,12.78178954071,12.78178954071,12.9033612385907,12.9033612385907,19.1632433407899,19.1632433407899,19.541890248147,19.541890248147,23.4985316544299,23.4985316544299,23.3631281592073,23.3631281592073,14.9270433496127,14.9270433496127,14.8487811585982,14.8487811585982,16.9714684322324,16.9714684322324,15.3909107536602,15.3909107536602,2.775,2.775,2.251,2.251,10,10,10,10,0.0002523,0.0002343,0.00170198125999231,0.00173186987987786,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
"COS",94,1991,"Costa Rica","COS_1991",1,1,NA,0,NA,NA,1,0,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Luis Guinot Jr.","1991-08-27","1993-03-01",0,0.654794520547945,"COS1990",NA,0,0,NA,NA,NA,"1990-01-04",NA,"1991-08-27",NA,0,NA,NA,NA,600,NA,0,0,0,1,0,1,16989296100.1892,3202085,13.0612015571009,10,504496,72314264,72314264,2.769,2.074125,805.2149,1262.7,1287.30004977806,2018.68317744091,1,0.0002578,0.00187837349467818,0,0,1,0,1,0,0,0,0,0,3202085,16989296100.1892,10,1287.30004977806,2018.68317744091,2.769,504496,72314264,13.0612015571009,1,7.16107883743604,7.61069593524309,7.16107883743604,7.61069593524309,23.55584934153,14.9793127180953,23.55584934153,14.9793127180953,13.1313171722765,18.0965319705719,13.1313171722765,18.0965319705719,0,0,0,0,1,NA,0,1,0,0,0,0,0,0.879452054794521,0,0.452054794520548,1.33150684931507,0.991780821917808,0,0,0.991780821917808,1.77291048977294,2.36064246035521,0.983629198723963,0.975544575172807,7.21916558434828,7.21916558434828,7.10348350950298,7.10348350950298,6.89149347382028,6.89149347382028,6.85340994607013,6.85340994607013,6.64854696384534,6.64854696384534,6.59722084737448,6.59722084737448,7.67887673712317,7.67887673712317,0,0,0,0,0,0,0,7.51417964837624,7.51417964837624,7.2332632808198,7.2332632808198,12.798086474483,12.798086474483,12.8527281433872,12.8527281433872,18.8805541351626,18.8805541351626,19.6275725608129,19.6275725608129,23.5334456392818,23.5334456392818,23.4096732649188,23.4096732649188,14.9531618125014,14.9531618125014,14.8749838101435,14.8749838101435,18.1598510771488,18.1598510771488,14.9900855224729,14.9900855224729,2.747,2.747,2.476,2.476,10,10,10,10,0.0002474,0.0002371,0.00175049068928578,0.00176901221819658,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
"COS",94,1992,"Costa Rica","COS_1992",1,1,NA,0,NA,NA,1,0,NA,NA,0,0,"Luis Guinot Jr.","1991-08-27","1993-03-01",0,NA,NA,NA,NA,NA,"Luis Guinot Jr.","1991-08-27","1993-03-01",0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2,0,2,18551727076.1318,3286520,12.0163775923362,10,322040,42210041,42210041,2.726,2.2563412,1385.682,1541.6,2161.18969987564,2404.36842026401,1,0.0002678,0.00180563346854233,0,0,1,0,1,0,0,0,0,0,3286520,18551727076.1318,10,2161.18969987564,2404.36842026401,2.726,322040,42210041,12.0163775923362,0,7.67887673712317,7.78545836010654,7.67887673712317,7.78545836010654,23.6438287255006,15.0053398121685,23.6438287255006,15.0053398121685,12.6824341456134,17.5581687127831,12.6824341456134,17.5581687127831,0,0,0,0,1,NA,0,0,1,0,1,0,0,0,0.879452054794521,0,0.879452054794521,0.654794520547945,0.991780821917808,0,1.64657534246575,0.773435916682305,0.680199806178137,2.71121035841621,4.46421212440587,7.16107883743604,7.16107883743604,7.21916558434828,7.21916558434828,7.10348350950298,7.10348350950298,6.89149347382028,6.89149347382028,6.85340994607013,6.85340994607013,6.64854696384534,6.64854696384534,7.72405040853983,7.72405040853983,0,0,0,0,0,0,0,7.61069593524309,7.61069593524309,7.34067646792817,7.34067646792817,13.1313171722765,13.1313171722765,12.8817557123385,12.8817557123385,18.0965319705719,18.0965319705719,19.1880872777073,19.1880872777073,23.55584934153,23.55584934153,23.4434188957786,23.4434188957786,14.9793127180953,14.9793127180953,14.9010136284106,14.9010136284106,13.0612015571009,13.0612015571009,15.6199355640774,15.6199355640774,2.769,2.769,2.52,2.52,10,10,10,10,0.0002578,0.0002385,0.00187837349467818,0.00177363244386472,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
